-0.090102	6.749233	-0.574892	-0.000689	0.004411	0.002992	-0.067300	-0.275700	0.200300
-0.094490	7.102549	-0.605696	-0.000705	0.004887	0.003346	-0.067300	-0.275700	0.200300
-0.098722	7.446111	-0.635745	-0.000717	0.005369	0.003707	-0.067300	-0.275700	0.200300
-0.102776	7.778092	-0.664883	-0.000722	0.005855	0.004073	-0.067300	-0.275700	0.200300
-0.106633	8.096790	-0.692963	-0.000722	0.006342	0.004443	-0.067300	-0.275700	0.200300
-0.110273	8.400645	-0.719849	-0.000716	0.006826	0.004812	-0.067300	-0.275700	0.200300
-0.113676	8.688250	-0.745418	-0.000704	0.007303	0.005179	-0.067300	-0.275700	0.200300
-0.116828	8.958366	-0.769564	-0.000685	0.007772	0.005541	-0.067300	-0.275700	0.200300
-0.119720	9.209945	-0.792193	-0.000660	0.008228	0.005895	-0.067300	-0.275700	0.200300
-0.122345	9.442131	-0.813232	-0.000629	0.008669	0.006240	-0.067300	-0.275700	0.200300
-0.124697	9.654273	-0.832616	-0.000593	0.009093	0.006574	-0.065700	-0.275300	0.200700
-0.126770	9.845922	-0.850303	-0.000550	0.009496	0.006893	-0.065700	-0.275300	0.200700
-0.128564	10.016836	-0.866267	-0.000503	0.009878	0.007197	-0.065700	-0.275300	0.200700
-0.130081	10.166979	-0.880499	-0.000450	0.010237	0.007484	-0.065700	-0.275300	0.200700
-0.131327	10.296516	-0.893009	-0.000394	0.010570	0.007754	-0.065700	-0.275300	0.200700
-0.132315	10.405901	-0.903791	-0.000334	0.010878	0.008004	-0.065700	-0.275300	0.200700
-0.133062	10.495725	-0.912907	-0.000271	0.011159	0.008235	-0.065700	-0.275300	0.200700
-0.133584	10.566688	-0.920451	-0.000204	0.011413	0.008446	-0.065700	-0.275300	0.200700
-0.133901	10.619668	-0.926372	-0.000136	0.011640	0.008637	-0.065700	-0.275300	0.200700
-0.134006	10.655633	-0.930785	-0.000064	0.011841	0.008808	-0.065700	-0.275300	0.200700
-0.133920	10.675581	-0.933913	0.000009	0.012016	0.008960	-0.065700	-0.275300	0.200700
-0.133640	10.680688	-0.935842	0.000084	0.012166	0.009093	-0.065700	-0.275300	0.200700
-0.133148	10.672256	-0.936649	0.000160	0.012292	0.009210	-0.065700	-0.275300	0.200700
-0.132462	10.651611	-0.936467	0.000236	0.012394	0.009310	-0.065700	-0.275300	0.202000
-0.131601	10.620204	-0.935437	0.000312	0.012476	0.009397	-0.065700	-0.275300	0.202000
-0.130580	10.579554	-0.933654	0.000387	0.012537	0.009471	-0.065700	-0.275300	0.202000
-0.129421	10.531211	-0.931301	0.000460	0.012581	0.009533	-0.065700	-0.275300	0.202000
-0.128169	10.476713	-0.928498	0.000529	0.012608	0.009586	-0.065700	-0.275300	0.202000
-0.126854	10.417600	-0.925242	0.000594	0.012621	0.009628	-0.065700	-0.275300	0.202000
-0.125518	10.355371	-0.921653	0.000655	0.012621	0.009663	-0.065700	-0.275300	0.202000
-0.124199	10.291458	-0.917847	0.000710	0.012611	0.009690	-0.065700	-0.275300	0.202000
-0.122912	10.227167	-0.913873	0.000760	0.012591	0.009709	-0.065700	-0.275300	0.202000
-0.121689	10.163690	-0.909800	0.000802	0.012565	0.009721	-0.065700	-0.275300	0.202000
-0.120554	10.102048	-0.905738	0.000835	0.012533	0.009727	-0.065700	-0.275300	0.202000
-0.119514	10.043102	-0.901773	0.000856	0.012498	0.009726	-0.065700	-0.275300	0.202000
-0.118573	9.987589	-0.897942	0.000866	0.012459	0.009720	-0.062500	-0.273600	0.200900
-0.117727	9.936072	-0.894339	0.000862	0.012419	0.009709	-0.062500	-0.273600	0.200900
-0.116989	9.889000	-0.891056	0.000845	0.012379	0.009693	-0.062500	-0.273600	0.200900
-0.116365	9.846753	-0.888149	0.000816	0.012340	0.009674	-0.062500	-0.273600	0.200900
-0.115840	9.809604	-0.885635	0.000773	0.012302	0.009653	-0.062500	-0.273600	0.200900
-0.115404	9.777730	-0.883531	0.000719	0.012266	0.009629	-0.062500	-0.273600	0.200900
-0.115048	9.751225	-0.881822	0.000654	0.012232	0.009605	-0.062500	-0.273600	0.200900
-0.114762	9.730086	-0.880495	0.000579	0.012202	0.009580	-0.062500	-0.273600	0.200900
-0.114544	9.714203	-0.879532	0.000495	0.012175	0.009556	-0.062500	-0.273600	0.200900
-0.114393	9.703374	-0.878893	0.000405	0.012152	0.009531	-0.062500	-0.273600	0.200900
-0.114309	9.697289	-0.878534	0.000309	0.012133	0.009508	-0.062500	-0.273600	0.200900
-0.114289	9.695540	-0.878417	0.000208	0.012117	0.009486	-0.062500	-0.273600	0.200900
-0.114323	9.697636	-0.878537	0.000105	0.012105	0.009465	-0.064100	-0.274500	0.201500
-0.114407	9.703046	-0.878850	-0.000000	0.012095	0.009446	-0.064100	-0.274500	0.201500
-0.114538	9.711209	-0.879317	-0.000105	0.012088	0.009427	-0.064100	-0.274500	0.201500
-0.114715	9.721530	-0.879912	-0.000209	0.012083	0.009411	-0.064100	-0.274500	0.201500
-0.114941	9.733437	-0.880603	-0.000312	0.012080	0.009395	-0.064100	-0.274500	0.201500
-0.115215	9.746377	-0.881359	-0.000411	0.012078	0.009380	-0.064100	-0.274500	0.201500
-0.115531	9.759811	-0.882141	-0.000506	0.012076	0.009367	-0.064100	-0.274500	0.201500
-0.115888	9.773250	-0.882904	-0.000597	0.012074	0.009354	-0.064100	-0.274500	0.201500
-0.116186	9.779753	-0.883063	-0.000682	0.012071	0.009342	-0.064100	-0.274500	0.201500
-0.116432	9.780041	-0.882694	-0.000761	0.012068	0.009331	-0.064100	-0.274500	0.201500
-0.116717	9.780389	-0.882297	-0.000832	0.012066	0.009322	-0.064100	-0.274500	0.201500
-0.117028	9.780821	-0.881847	-0.000896	0.012063	0.009314	-0.064100	-0.274500	0.201500
-0.117349	9.781347	-0.881331	-0.000951	0.012060	0.009309	-0.064100	-0.274500	0.201500
-0.117663	9.781957	-0.880756	-0.000997	0.012056	0.009307	-0.064100	-0.270900	0.200200
-0.117954	9.782617	-0.880139	-0.001034	0.012051	0.009308	-0.064100	-0.270900	0.200200
-0.118214	9.783283	-0.879502	-0.001062	0.012045	0.009312	-0.064100	-0.270900	0.200200
-0.118439	9.783912	-0.878863	-0.001082	0.012037	0.009320	-0.064100	-0.270900	0.200200
-0.118624	9.784468	-0.878228	-0.001095	0.012028	0.009330	-0.064100	-0.270900	0.200200
-0.118768	9.784928	-0.877595	-0.001100	0.012016	0.009344	-0.064100	-0.270900	0.200200
-0.118877	9.785284	-0.876978	-0.001100	0.012002	0.009361	-0.064100	-0.270900	0.200200
-0.118965	9.785542	-0.876386	-0.001094	0.011986	0.009380	-0.064100	-0.270900	0.200200
-0.119044	9.785718	-0.875820	-0.001084	0.011968	0.009400	-0.064100	-0.270900	0.200200
-0.119125	9.785827	-0.875279	-0.001069	0.011948	0.009422	-0.064100	-0.270900	0.200200
-0.119222	9.785884	-0.874752	-0.001052	0.011925	0.009443	-0.064100	-0.270900	0.200200
-0.119335	9.785897	-0.874227	-0.001031	0.011901	0.009464	-0.064100	-0.270900	0.200200
-0.119455	9.785866	-0.873706	-0.001009	0.011876	0.009484	-0.064100	-0.274000	0.197600
-0.119572	9.785785	-0.873203	-0.000985	0.011850	0.009501	-0.064100	-0.274000	0.197600
-0.119676	9.785634	-0.872725	-0.000961	0.011823	0.009517	-0.064100	-0.274000	0.197600
-0.119756	9.785395	-0.872276	-0.000937	0.011796	0.009531	-0.064100	-0.274000	0.197600
-0.119796	9.785052	-0.871854	-0.000914	0.011770	0.009542	-0.064100	-0.274000	0.197600
-0.119781	9.784590	-0.871467	-0.000892	0.011745	0.009550	-0.064100	-0.274000	0.197600
-0.119701	9.784008	-0.871123	-0.000874	0.011722	0.009557	-0.064100	-0.274000	0.197600
-0.119555	9.783316	-0.870826	-0.000858	0.011701	0.009561	-0.064100	-0.274000	0.197600
-0.119341	9.782549	-0.870571	-0.000846	0.011684	0.009563	-0.064100	-0.274000	0.197600
-0.119063	9.781742	-0.870345	-0.000838	0.011670	0.009563	-0.064100	-0.274000	0.197600
-0.118733	9.780939	-0.870131	-0.000833	0.011660	0.009561	-0.064100	-0.274000	0.197600
-0.118365	9.780183	-0.869916	-0.000831	0.011654	0.009556	-0.064100	-0.274000	0.197600
-0.117974	9.779505	-0.869690	-0.000832	0.011654	0.009548	-0.062500	-0.273600	0.200100
-0.117575	9.778928	-0.869446	-0.000834	0.011659	0.009537	-0.062500	-0.273600	0.200100
-0.117183	9.778465	-0.869180	-0.000839	0.011669	0.009523	-0.062500	-0.273600	0.200100
-0.116805	9.778103	-0.868896	-0.000844	0.011685	0.009506	-0.062500	-0.273600	0.200100
-0.116445	9.777819	-0.868604	-0.000850	0.011707	0.009486	-0.062500	-0.273600	0.200100
-0.116107	9.777587	-0.868307	-0.000855	0.011733	0.009462	-0.062500	-0.273600	0.200100
-0.115790	9.777385	-0.868014	-0.000860	0.011766	0.009435	-0.062500	-0.273600	0.200100
-0.115487	9.777200	-0.867737	-0.000863	0.011803	0.009406	-0.062500	-0.273600	0.200100
-0.115191	9.777032	-0.867485	-0.000864	0.011845	0.009376	-0.062500	-0.273600	0.200100
-0.114893	9.776965	-0.867232	-0.000861	0.011892	0.009344	-0.062500	-0.273600	0.200100
-0.114594	9.777040	-0.867003	-0.000853	0.011942	0.009311	-0.062500	-0.273600	0.200100
-0.114279	9.777241	-0.866799	-0.000841	0.011996	0.009280	-0.062500	-0.273600	0.200100
-0.113932	9.777593	-0.866524	-0.000821	0.012052	0.009249	-0.062500	-0.273600	0.200100
-0.113554	9.778060	-0.866204	-0.000793	0.012110	0.009221	-0.062500	-0.278100	0.196900
-0.113140	9.778540	-0.865967	-0.000756	0.012170	0.009197	-0.062500	-0.278100	0.196900
-0.112673	9.778986	-0.865800	-0.000710	0.012230	0.009176	-0.062500	-0.278100	0.196900
-0.112143	9.779339	-0.865647	-0.000654	0.012289	0.009160	-0.062500	-0.278100	0.196900
-0.111551	9.779526	-0.865541	-0.000590	0.012346	0.009150	-0.062500	-0.278100	0.196900
-0.110911	9.779535	-0.865510	-0.000516	0.012401	0.009144	-0.062500	-0.278100	0.196900
-0.110231	9.779359	-0.865554	-0.000434	0.012453	0.009145	-0.062500	-0.278100	0.196900
-0.109521	9.779037	-0.865677	-0.000345	0.012500	0.009150	-0.062500	-0.278100	0.196900
-0.108807	9.778594	-0.865900	-0.000249	0.012543	0.009161	-0.062500	-0.278100	0.196900
-0.108103	9.778071	-0.866184	-0.000148	0.012581	0.009175	-0.062500	-0.278100	0.196900
-0.107424	9.777556	-0.866479	-0.000043	0.012613	0.009192	-0.062500	-0.278100	0.196900
-0.106779	9.777118	-0.866775	0.000066	0.012638	0.009211	-0.062500	-0.278100	0.196900
-0.106179	9.776789	-0.867063	0.000177	0.012658	0.009232	-0.062500	-0.276000	0.197600
-0.105626	9.776599	-0.867353	0.000288	0.012672	0.009253	-0.062500	-0.276000	0.197600
-0.105104	9.776544	-0.867642	0.000398	0.012680	0.009274	-0.062500	-0.276000	0.197600
-0.104611	9.776578	-0.867901	0.000503	0.012681	0.009294	-0.062500	-0.276000	0.197600
-0.104151	9.776656	-0.868128	0.000603	0.012676	0.009312	-0.062500	-0.276000	0.197600
-0.103725	9.776775	-0.868350	0.000695	0.012665	0.009327	-0.062500	-0.276000	0.197600
-0.103333	9.776975	-0.868583	0.000779	0.012648	0.009341	-0.062500	-0.276000	0.197600
-0.102981	9.777231	-0.868876	0.000853	0.012626	0.009351	-0.062500	-0.276000	0.197600
-0.102663	9.777510	-0.869217	0.000916	0.012599	0.009358	-0.062500	-0.276000	0.197600
-0.102376	9.777779	-0.869459	0.000969	0.012567	0.009362	-0.062500	-0.276000	0.197600
-0.102101	9.777939	-0.869711	0.001012	0.012532	0.009362	-0.062500	-0.276000	0.197600
-0.101841	9.777872	-0.870086	0.001045	0.012493	0.009358	-0.062500	-0.276000	0.197600
-0.101583	9.777568	-0.870531	0.001069	0.012453	0.009349	-0.065700	-0.278400	0.199200
-0.101302	9.777029	-0.871001	0.001085	0.012411	0.009337	-0.065700	-0.278400	0.199200
-0.101020	9.776252	-0.871492	0.001093	0.012367	0.009320	-0.065700	-0.278400	0.199200
-0.100757	9.775316	-0.871994	0.001095	0.012322	0.009299	-0.065700	-0.278400	0.199200
-0.100522	9.774336	-0.872463	0.001091	0.012277	0.009275	-0.065700	-0.278400	0.199200
-0.100341	9.773426	-0.872986	0.001084	0.012233	0.009247	-0.065700	-0.278400	0.199200
-0.100248	9.772681	-0.873516	0.001073	0.012188	0.009216	-0.065700	-0.278400	0.199200
-0.100262	9.772211	-0.873933	0.001061	0.012145	0.009184	-0.065700	-0.278400	0.199200
-0.100404	9.772120	-0.874253	0.001048	0.012102	0.009149	-0.065700	-0.278400	0.199200
-0.100683	9.772471	-0.874464	0.001035	0.012061	0.009114	-0.065700	-0.278400	0.199200
-0.101090	9.773257	-0.874546	0.001025	0.012020	0.009078	-0.065700	-0.278400	0.199200
-0.101621	9.774447	-0.874507	0.001019	0.011982	0.009041	-0.065700	-0.278400	0.199200
-0.102266	9.775959	-0.874387	0.001018	0.011945	0.009004	-0.065700	-0.278400	0.199200
-0.102990	9.777638	-0.874214	0.001023	0.011910	0.008968	-0.065700	-0.274900	0.197800
-0.103773	9.779360	-0.873964	0.001033	0.011877	0.008931	-0.065700	-0.274900	0.197800
-0.104589	9.780985	-0.873686	0.001050	0.011845	0.008894	-0.065700	-0.274900	0.197800
-0.105428	9.782396	-0.873476	0.001073	0.011815	0.008858	-0.065700	-0.274900	0.197800
-0.106268	9.783562	-0.873365	0.001101	0.011787	0.008823	-0.065700	-0.274900	0.197800
-0.107073	9.784492	-0.873321	0.001134	0.011761	0.008788	-0.065700	-0.274900	0.197800
-0.107837	9.785209	-0.873341	0.001172	0.011735	0.008756	-0.065700	-0.274900	0.197800
-0.108550	9.785791	-0.873399	0.001215	0.011710	0.008725	-0.065700	-0.274900	0.197800
-0.109206	9.786321	-0.873490	0.001262	0.011685	0.008698	-0.065700	-0.274900	0.197800
-0.109813	9.786853	-0.873611	0.001314	0.011662	0.008675	-0.065700	-0.274900	0.197800
-0.110387	9.787429	-0.873752	0.001371	0.011639	0.008655	-0.065700	-0.274900	0.197800
-0.110946	9.788055	-0.873883	0.001432	0.011618	0.008640	-0.065700	-0.274900	0.197800
-0.111483	9.788703	-0.873997	0.001496	0.011597	0.008629	-0.065700	-0.272600	0.198500
-0.111998	9.789320	-0.874145	0.001564	0.011578	0.008624	-0.065700	-0.272600	0.198500
-0.112493	9.789862	-0.874296	0.001635	0.011560	0.008623	-0.065700	-0.272600	0.198500
-0.112972	9.790290	-0.874465	0.001708	0.011543	0.008628	-0.065700	-0.272600	0.198500
-0.113431	9.790544	-0.874686	0.001782	0.011529	0.008637	-0.065700	-0.272600	0.198500
-0.113862	9.790600	-0.874964	0.001855	0.011516	0.008650	-0.065700	-0.272600	0.198500
-0.114261	9.790449	-0.875303	0.001926	0.011506	0.008668	-0.065700	-0.272600	0.198500
-0.114619	9.790078	-0.875706	0.001993	0.011499	0.008690	-0.065700	-0.272600	0.198500
-0.114935	9.789518	-0.876169	0.002055	0.011495	0.008714	-0.065700	-0.272600	0.198500
-0.115197	9.788837	-0.876662	0.002109	0.011493	0.008741	-0.065700	-0.272600	0.198500
-0.115389	9.788093	-0.877195	0.002153	0.011494	0.008769	-0.065700	-0.272600	0.198500
-0.115499	9.787339	-0.877745	0.002186	0.011498	0.008798	-0.065700	-0.272600	0.198500
-0.115515	9.786614	-0.878259	0.002207	0.011505	0.008828	-0.065700	-0.278000	0.200200
-0.115430	9.785932	-0.878735	0.002213	0.011516	0.008856	-0.065700	-0.278000	0.200200
-0.115240	9.785275	-0.879181	0.002205	0.011531	0.008882	-0.065700	-0.278000	0.200200
-0.114952	9.784610	-0.879606	0.002181	0.011549	0.008905	-0.065700	-0.278000	0.200200
-0.114581	9.783893	-0.880020	0.002141	0.011571	0.008925	-0.065700	-0.278000	0.200200
-0.114144	9.783084	-0.880431	0.002084	0.011598	0.008942	-0.065700	-0.278000	0.200200
-0.113664	9.782168	-0.880836	0.002010	0.011629	0.008954	-0.065700	-0.278000	0.200200
-0.113161	9.781151	-0.881225	0.001919	0.011663	0.008961	-0.065700	-0.278000	0.200200
-0.112655	9.780050	-0.881601	0.001810	0.011702	0.008964	-0.065700	-0.278000	0.200200
-0.112166	9.778897	-0.881962	0.001684	0.011743	0.008962	-0.065700	-0.278000	0.200200
-0.111714	9.777733	-0.882293	0.001543	0.011788	0.008956	-0.065700	-0.278000	0.200200
-0.111302	9.776587	-0.882593	0.001385	0.011836	0.008947	-0.065700	-0.278000	0.200200
-0.110932	9.775492	-0.882844	0.001213	0.011886	0.008933	-0.065700	-0.278000	0.200200
-0.110596	9.774472	-0.883020	0.001029	0.011938	0.008917	-0.064100	-0.277400	0.199300
-0.110276	9.773542	-0.883113	0.000834	0.011993	0.008898	-0.064100	-0.277400	0.199300
-0.109960	9.772701	-0.883133	0.000630	0.012048	0.008878	-0.064100	-0.277400	0.199300
-0.109632	9.771940	-0.883081	0.000420	0.012105	0.008856	-0.064100	-0.277400	0.199300
-0.109281	9.771246	-0.882963	0.000206	0.012163	0.008833	-0.064100	-0.277400	0.199300
-0.108900	9.770604	-0.882787	-0.000011	0.012220	0.008811	-0.064100	-0.277400	0.199300
-0.108491	9.770006	-0.882546	-0.000228	0.012277	0.008789	-0.064100	-0.277400	0.199300
-0.108067	9.769462	-0.882244	-0.000442	0.012333	0.008770	-0.064100	-0.277400	0.199300
-0.107646	9.768990	-0.881892	-0.000654	0.012388	0.008753	-0.064100	-0.277400	0.199300
-0.107246	9.768623	-0.881495	-0.000860	0.012441	0.008739	-0.064100	-0.277400	0.199300
-0.106889	9.768390	-0.881041	-0.001059	0.012491	0.008730	-0.064100	-0.277400	0.199300
-0.106604	9.768321	-0.880507	-0.001251	0.012539	0.008726	-0.064100	-0.277400	0.199300
-0.106412	9.768440	-0.879879	-0.001433	0.012583	0.008726	-0.067300	-0.274300	0.196700
-0.106328	9.768755	-0.879152	-0.001606	0.012624	0.008733	-0.067300	-0.274300	0.196700
-0.106362	9.769266	-0.878343	-0.001766	0.012660	0.008745	-0.067300	-0.274300	0.196700
-0.106512	9.769955	-0.877471	-0.001915	0.012693	0.008762	-0.067300	-0.274300	0.196700
-0.106766	9.770780	-0.876550	-0.002050	0.012721	0.008785	-0.067300	-0.274300	0.196700
-0.107105	9.771694	-0.875592	-0.002172	0.012744	0.008813	-0.067300	-0.274300	0.196700
-0.107507	9.772655	-0.874607	-0.002280	0.012763	0.008845	-0.067300	-0.274300	0.196700
-0.107949	9.773628	-0.873615	-0.002374	0.012776	0.008880	-0.067300	-0.274300	0.196700
-0.108409	9.774598	-0.872635	-0.002454	0.012785	0.008919	-0.067300	-0.274300	0.196700
-0.108873	9.775561	-0.871679	-0.002521	0.012789	0.008959	-0.067300	-0.274300	0.196700
-0.109328	9.776587	-0.870720	-0.002574	0.012788	0.009001	-0.067300	-0.274300	0.196700
-0.109768	9.777682	-0.869788	-0.002615	0.012783	0.009044	-0.067300	-0.274300	0.196700
-0.110180	9.778806	-0.868882	-0.002643	0.012773	0.009086	-0.065700	-0.272900	0.200000
-0.110553	9.779956	-0.867920	-0.002659	0.012760	0.009128	-0.065700	-0.272900	0.200000
-0.110895	9.781086	-0.866956	-0.002664	0.012743	0.009169	-0.065700	-0.272900	0.200000
-0.111216	9.782104	-0.866104	-0.002656	0.012724	0.009207	-0.065700	-0.272900	0.200000
-0.111512	9.782988	-0.865328	-0.002636	0.012703	0.009243	-0.065700	-0.272900	0.200000
-0.111785	9.783717	-0.864565	-0.002604	0.012681	0.009275	-0.065700	-0.272900	0.200000
-0.112053	9.784259	-0.863853	-0.002559	0.012657	0.009305	-0.065700	-0.272900	0.200000
-0.112334	9.784644	-0.863222	-0.002502	0.012634	0.009331	-0.065700	-0.272900	0.200000
-0.112639	9.784906	-0.862662	-0.002432	0.012610	0.009354	-0.065700	-0.272900	0.200000
-0.112976	9.785106	-0.862172	-0.002351	0.012588	0.009373	-0.065700	-0.272900	0.200000
-0.113357	9.785282	-0.861762	-0.002258	0.012566	0.009389	-0.065700	-0.272900	0.200000
-0.113781	9.785480	-0.861385	-0.002155	0.012546	0.009402	-0.065700	-0.272900	0.200000
-0.114246	9.785778	-0.861003	-0.002041	0.012529	0.009413	-0.062500	-0.274300	0.197400
-0.114733	9.786217	-0.860619	-0.001917	0.012513	0.009420	-0.062500	-0.274300	0.197400
-0.115228	9.786789	-0.860237	-0.001784	0.012500	0.009424	-0.062500	-0.274300	0.197400
-0.115716	9.787483	-0.859880	-0.001640	0.012489	0.009425	-0.062500	-0.274300	0.197400
-0.116173	9.788256	-0.859556	-0.001486	0.012481	0.009423	-0.062500	-0.274300	0.197400
-0.116586	9.789034	-0.859245	-0.001323	0.012476	0.009418	-0.062500	-0.274300	0.197400
-0.116953	9.789754	-0.858965	-0.001152	0.012473	0.009410	-0.062500	-0.274300	0.197400
-0.117273	9.790408	-0.858751	-0.000973	0.012473	0.009399	-0.062500	-0.274300	0.197400
-0.117540	9.790944	-0.858639	-0.000788	0.012476	0.009386	-0.062500	-0.274300	0.197400
-0.117763	9.791321	-0.858651	-0.000597	0.012481	0.009369	-0.062500	-0.274300	0.197400
-0.117941	9.791552	-0.858732	-0.000403	0.012487	0.009351	-0.062500	-0.274300	0.197400
-0.118074	9.791625	-0.858857	-0.000207	0.012495	0.009330	-0.062500	-0.274300	0.197400
-0.118173	9.791515	-0.859086	-0.000008	0.012505	0.009308	-0.062500	-0.274300	0.197400
-0.118236	9.791249	-0.859404	0.000191	0.012515	0.009285	-0.064100	-0.274600	0.196600
-0.118269	9.790860	-0.859789	0.000392	0.012525	0.009262	-0.064100	-0.274600	0.196600
-0.118275	9.790354	-0.860239	0.000593	0.012536	0.009240	-0.064100	-0.274600	0.196600
-0.118258	9.789763	-0.860739	0.000794	0.012547	0.009219	-0.064100	-0.274600	0.196600
-0.118226	9.789127	-0.861269	0.000994	0.012557	0.009201	-0.064100	-0.274600	0.196600
-0.118179	9.788485	-0.861824	0.001193	0.012567	0.009186	-0.064100	-0.274600	0.196600
-0.118121	9.787863	-0.862441	0.001389	0.012576	0.009175	-0.064100	-0.274600	0.196600
-0.118050	9.787286	-0.863086	0.001583	0.012583	0.009168	-0.064100	-0.274600	0.196600
-0.117960	9.786774	-0.863765	0.001771	0.012590	0.009165	-0.064100	-0.274600	0.196600
-0.117847	9.786345	-0.864472	0.001955	0.012595	0.009168	-0.064100	-0.274600	0.196600
-0.117709	9.785995	-0.865176	0.002132	0.012598	0.009174	-0.064100	-0.274600	0.196600
-0.117551	9.785713	-0.865898	0.002302	0.012599	0.009186	-0.064100	-0.274600	0.196600
-0.117364	9.785487	-0.866642	0.002463	0.012600	0.009201	-0.064100	-0.274900	0.200400
-0.117143	9.785296	-0.867402	0.002613	0.012598	0.009220	-0.064100	-0.274900	0.200400
-0.116882	9.785085	-0.868178	0.002751	0.012596	0.009241	-0.064100	-0.274900	0.200400
